2020/10/17 10:59:34 [error] 6#6: *6 open() "/usr/share/nginx/html/payed/test" failed (2: No such file or directory), client: 192.168.56.1, server: localhost, request: "GET /payed/test HTTP/1.1", host: "nhkjxu.natappfree.cc"
2020/10/31 05:18:07 [error] 6#6: *2 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:18:21 [error] 6#6: *2 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:18:21 [error] 6#6: *2 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:18:21 [error] 6#6: *2 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:18:21 [error] 6#6: *2 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:18:36 [error] 6#6: *56 open() "/usr/share/nginx/html/static/search/img/5919637an271a1301.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/5919637an271a1301.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/31 05:18:36 [error] 6#6: *57 open() "/usr/share/nginx/html/static/search/img/599a806bn9d829c1c.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/search/img/599a806bn9d829c1c.jpg HTTP/1.1", host: "search.gulimall.com", referrer: "http://search.gulimall.com/search.html?catalog3Id=225"
2020/10/31 05:18:39 [error] 6#6: *23 open() "/usr/share/nginx/html/static/item/scss/jd.css" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/scss/jd.css HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/31 05:18:39 [error] 6#6: *23 open() "/usr/share/nginx/html/static/item/img/service_items_1.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_1.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/31 05:18:39 [error] 6#6: *22 open() "/usr/share/nginx/html/static/item/img/service_items_2.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_2.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/31 05:18:39 [error] 6#6: *21 open() "/usr/share/nginx/html/static/item/img/service_items_3.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_3.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/31 05:18:39 [error] 6#6: *18 open() "/usr/share/nginx/html/static/item/img/service_items_4.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/item/img/service_items_4.png HTTP/1.1", host: "item.gulimall.com", referrer: "http://item.gulimall.com/27.html"
2020/10/31 05:18:47 [error] 6#6: *65 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:18:47 [error] 6#6: *35 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:18:47 [error] 6#6: *65 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:18:47 [error] 6#6: *66 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:18:47 [error] 6#6: *34 upstream prematurely closed connection while reading upstream, client: 192.168.56.1, server: gulimall.com, request: "GET /toTrade HTTP/1.1", upstream: "http://192.168.56.1:88/toTrade", host: "order.gulimall.com", referrer: "http://cart.gulimall.com/"
2020/10/31 05:18:52 [error] 6#6: *68 upstream prematurely closed connection while reading upstream, client: 192.168.56.1, server: gulimall.com, request: "GET /toTrade HTTP/1.1", upstream: "http://192.168.56.1:88/toTrade", host: "order.gulimall.com", referrer: "http://cart.gulimall.com/"
2020/10/31 05:19:07 [error] 6#6: *35 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:07 [error] 6#6: *66 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:07 [error] 6#6: *66 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:07 [error] 6#6: *35 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:20 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:21 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:21 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:21 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:36 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/59ae02fcN529cc4a1.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ae02fcN529cc4a1.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:36 [error] 6#6: *71 open() "/usr/share/nginx/html/static/order/confirm/image/59ce706fN6f3f2a4a.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/59ce706fN6f3f2a4a.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:36 [error] 6#6: *71 open() "/usr/share/nginx/html/static/order/confirm/image/57b191f2N15993cbb.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/57b191f2N15993cbb.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:19:36 [error] 6#6: *67 open() "/usr/share/nginx/html/static/order/confirm/image/58ff269fN7b7e087b.jpg" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/order/confirm/image/58ff269fN7b7e087b.jpg HTTP/1.1", host: "order.gulimall.com", referrer: "http://order.gulimall.com/toTrade"
2020/10/31 05:22:37 [error] 6#6: *87 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:37 [error] 6#6: *87 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:37 [error] 6#6: *87 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:38 [error] 6#6: *87 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:39 [error] 6#6: *87 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:39 [error] 6#6: *87 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:40 [error] 6#6: *87 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:40 [error] 6#6: *87 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:40 [error] 6#6: *88 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:40 [error] 6#6: *87 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/10/31 05:22:41 [error] 6#6: *87 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:13 [error] 6#6: *5 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:13 [error] 6#6: *8 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:13 [error] 6#6: *7 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:14 [error] 6#6: *9 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:49 [error] 6#6: *5 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:50 [error] 6#6: *5 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:50 [error] 6#6: *5 open() "/usr/share/nginx/html/staticindex/img/img_12.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /staticindex/img/img_12.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:50 [error] 6#6: *5 open() "/usr/share/nginx/html/static/static/index/js/text.js" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/static/index/js/text.js HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
2020/11/01 02:10:55 [error] 6#6: *5 open() "/usr/share/nginx/html/static/index/img/top_find_logo.png" failed (2: No such file or directory), client: 192.168.56.1, server: gulimall.com, request: "GET /static/index/img/top_find_logo.png HTTP/1.1", host: "gulimall.com", referrer: "http://gulimall.com/"
